guid,tag,text,pic
3759,2,@Kelli_Finglass @DCC_Judy So this happened at AT&T Stadium last night. Only thing missing were the DCC #Thunderstruck ,datasets/data/3759.jpg
651,2,Thrilled to be partnering with @GlobalFundWomen at their intl #IGNITE hackathon #hackgirlsrights @mahvashtaqi ,datasets/data/651.jpg
4574,2,RT @GrahamTilbury: So many enthusiastic attendees that it is standing room only! #TRTATownHall  #excitementbuilding http://t.co/hHRMUfkwne,datasets/data/4574.jpg
4247,2,"RT Binksterb : RT PerfectServe: In the healthcare field, it’s important to protect ALL for… http://t.co/xvMPin12fS http://t.co/t49dqhqwxj",datasets/data/4247.jpg
4164,2,LITTLEST PET SHOP COCKER SPANIEL 1209 BLUE GREY BLUE EYES BLEMISHED http://t.co/NMkeUFt2tF http://t.co/3e2lQuPvuo,datasets/data/4164.jpg
1103,2,"RT @AkwaabaArt: ""Today's News"" mixed media by Petros Mwenga. #africanart #art #joburg #painting #vibrant #talent ",datasets/data/1103.jpg
3574,2,RT @CarThrottle: 7 car world records that are genuinely insane https://t.co/ZL7QkH2Tp4 ,datasets/data/3574.jpg
692,2,10 Celebs Who Wanted To Go Nude In Playboy And Got Turned Down - ,datasets/data/692.jpg
393,2,"RT @MissGal__: ""@CoolAssShaee: ???? wtf this bitch need dr.miracle ??? ",datasets/data/393.jpg
2023,2,crippled megs & bae ??? ,datasets/data/2023.jpg
2146,2,RT @ralphetcarter: Before & After: Discarded Dresser Becomes Clever Kitchen Counter #Kitchen ,datasets/data/2146.jpg
1182,2,"Interested in #sustainable, #compassionate and #inspiring articles? Subscribe to my blog ",datasets/data/1182.jpg
1361,2,RT @_carrienet_: Do you trust your intuition? The quirky urge? A funny feeling? That littl #depression ,datasets/data/1361.jpg
4740,2,きれーい( ???)? http://t.co/VBr6sFMFqX,datasets/data/4740.jpg
4513,2,"RT @JohnRMoffitt: #PlutoFlyby Learning the 9 planets as a child, I'm ecstatic to see beautiful photos of all nine within my lifetime!!! htt…",datasets/data/4513.jpg
3218,2,What kind of low self-image do you have? Take the quiz: ,datasets/data/3218.jpg
445,2,"RT @dancu: #LoveLive Kotori, Happy Valentine's Day ",datasets/data/445.jpg
3245,2,#WomansHealth #Featured Home Uses Of Leftover Citrus Peels ,datasets/data/3245.jpg
2571,2,@kellyypeacock I wanna cut off my legs?????? why are they 8 miles long ,datasets/data/2571.jpg
4020,2,(( free )) but a follow would b nice http://t.co/QDnkmkP1WC,datasets/data/4020.jpg
3888,2,RT @onehit_bot: ????? ??? ???? ????? ??? ? ? ? ?????.. ,datasets/data/3888.jpg
3148,2,RT @Charbailey2306: @minerva_hull our gin festival is in the planning... Excited muchly! @jrmallcock @MeehanMedia @TrueGadgetQueen ,datasets/data/3148.jpg
1065,2,Highlight of my week! Great @WorldMeritHQ CountryCouncil meeting #motivated #thrilled #determined #inspired #grateful ,datasets/data/1065.jpg
3684,2,"RT @gcntoday: Strong storm moving south over downtown Foley. Stay safe, friends. @NWSMobile @spann @MobileALTraffic ",datasets/data/3684.jpg
655,2,RT @McShay13: Cooper vs Hargreaves top screen. Ball not thrown but notice No.9's suddenness +ability to drop weight at top of stem ,datasets/data/655.jpg
2879,2,FALSE MERMAID/Erin Hart/HC/FIRST EDITION/BUY ANY 4 ITEMS SHIP FREE ,datasets/data/2879.jpg
1921,2,RT @SnakeBytesTV: Pied!! With an awesome black blotched pattern... ,datasets/data/1921.jpg
1797,2,make every day valentine's day--hearts aglow and flowers galore--- ,datasets/data/1797.jpg
1433,2,@Djantoine you are my everything ? let me be yours ? #love #hope #dream #crazy ? ,datasets/data/1433.jpg
339,2,I'm still not over these I'm so obsessed and in love and infatuated with Jade ,datasets/data/339.jpg
619,2,RT @EvanEdinger: I'm stumped to find a better Valentine's Day card ,datasets/data/619.jpg
440,2,RT @sophiebadman: LOOOOOL HE MOCKED IT ,datasets/data/440.jpg
876,2,#fashiongirlslikeus #gloomy Coolbeat #audiobooks: Award Winning Coolbeat Audiobooks Pub ,datasets/data/876.jpg
1640,2,#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Fun #Coffee??? ,datasets/data/1640.jpg
4527,2,RT @KristinZiemke: Great message from @teachkate today at #elevatED! Teach kids from the ? http://t.co/Z9iSUQetxb,datasets/data/4527.jpg
684,2,RT @seanbookless: I don't care if Linus Svenning has turned up in a Dorothy Zbornak cardigan. He looks like this.. #melfest #eurovision htt… ,datasets/data/684.jpg
1152,2,"""@helwatweets: #Beautiful #birdwatch #photo #amazing #photography #wildlife #wild via ",datasets/data/1152.jpg
2977,2,@itskibbsy BILL COSBY WHY HAVE YOU FORSAKEN THIS WOMAN ,datasets/data/2977.jpg
3104,2,"A love letter to the N64's imperfect 'GoldenEye 007' and vaporuous, meaningless nostalgia. ",datasets/data/3104.jpg
1292,2,RT @korea_boxza: 4Minute ?????????????????????? Official MV #crazy ??????????! #4MINUTE ??????? : ,datasets/data/1292.jpg
4526,2,RT @GingerLewman: Learning doesn't just happen. Fight w a committed appetite. Belly up to the table for seconds! #elevatEd #INeLearn http:/…,datasets/data/4526.jpg
3101,2,RT @ConnectCatholic: How happy I am to see myself imperfect and be in need of God's mercy. -St Therese #Pray ,datasets/data/3101.jpg
1796,2,"Hearts, aglow in the dark, enliven the shadows around us and sing in the light. ",datasets/data/1796.jpg
630,2,@wbr MUSIC GROUP ANNUAL @TheGRAMMYs CELEBRATION ,datasets/data/630.jpg
4787,2,RT @unicefusa: Wishing our amazing UNICEF Ambassador @selenagomez a very happy birthday! http://t.co/OYoFZWTj8p,datasets/data/4787.jpg
4749,2,RT @salutwines: With it being a gloomy Monday why don't you pop down a brighten up your day with a glass of wine?! #wine #Manchester http:/…,datasets/data/4749.jpg
3385,2,"RT @TOISportsNews: #Wimbledon: @Leander Paes and @mhingis beat @AlexanderPeya-@TimeaBabos 6-1,6-1 to win mixed doubles title ",datasets/data/3385.jpg
1701,2,The @forthone @forthoneCFK Allstars have two new signings for the new charity season... More to follow... #delighted ,datasets/data/1701.jpg
1503,2,"#FLAWED “@ReadyForHillary: ""Who run the world? Girls."" #GRAMMYs ",datasets/data/1503.jpg
4490,2,"RT @globeandmail: Doting brother, budding trendsetter: Prince George celebrates 2nd birthday http://t.co/ZbYJWsxEcn http://t.co/haoOu46kfi",datasets/data/4490.jpg
3871,2,RT @pledis_17: [Doogi PD] Loving the paparazzi cut! Cynical but warm hearted boy Doyoon! ,datasets/data/3871.jpg
3269,2,S Club 7 has a strange effect on some people. They get very lively. ,datasets/data/3269.jpg
659,2,First day with coffee of the semester #backtobed #ihatecaffeine #desperate #muststayawake ,datasets/data/659.jpg
2041,2,pretty lady crushed by Baby Elephant !!! ? ,datasets/data/2041.jpg
3367,2,How Whistle-Blower Helped Expose Michigan Cancer Doctor (via juice.li) ,datasets/data/3367.jpg
1114,2,Born here. Raised here. Choose to live here. #whyilovephilly #Vibrant #Diverse #Passionate #Home #ValentinesDay #LOVE ,datasets/data/1114.jpg
4648,2,http://t.co/XiV665hSb7 http://t.co/s9RDzfoE4h,datasets/data/4648.jpg
100,2,This is my Valentine's from 1 of my nephews. I am elated; sometimes the little things are the biggest & best things! ,datasets/data/100.jpg
1759,2,"MA PORCO CAZZO, UMA PERCH? PURE TE?! #chirurgiadiplasticadimerda #shocked ",datasets/data/1759.jpg
4699,2,RT @Tao_30: Dog comforts frightened cat during scary thunderstorm. https://t.co/bpGiZi744x http://t.co/U9vtmSAjuc,datasets/data/4699.jpg
4960,2,元は→http://t.co/5MwMV3x0yB http://t.c…,datasets/data/4960.jpg
4039,2,"#LGBT LGBT Catholics 'alienated' by Church, gay priest says in letter to Pope… http://t.co/c95RJxLQT5 #tomandroyd http://t.co/leihXUDupd",datasets/data/4039.jpg
5010,2,RT @allkpop: Woohyun is overjoyed to be part of the girl group competition + is working on his solo http://t.co/qDeGKxTNux http://t.co/JgRH…,datasets/data/5010.jpg
4237,2,RT @PeggyMcAloon: Children learn by watching their peers. Elle Burton is a compassionate role model. http://t.co/xlKdqqhPRY http://t.co/3hK…,datasets/data/4237.jpg
986,2,#February #Winter #Rainy #Stormy #Windy #Wednesday #Evening #Love #Happy #Positive #Passionate #Calm #Fun #UK ?? ? ,datasets/data/986.jpg
3142,2,?Orgullo Boricua! Puerto Rico's @FelixSerralles wins 1st career Indy Lights race in Milwaukee ,datasets/data/3142.jpg
781,2,#LightDynamicsHealing gives you the #energetic foundation to more easily make #positive shifts in your #life. ,datasets/data/781.jpg
1608,2,"What the Frack, these come prepackaged now!? I'm honestly kinda #Outraged #Bacon ",datasets/data/1608.jpg
1591,2,RT @freeformers_uk: Final session with the @educationgovuk London cohort! @digitaldfe #ideation #intense #apps #digitalskills ,datasets/data/1591.jpg
5125,2,http://t.co/Y4ZrSmq2KB http://t.co/L…,datasets/data/5125.jpg
465,2,"RT @KimXiFTW: “@LettemeLove: Truly overjoyed!!! #tearsofjoy #happyhearts #KimXi??? Kimmy,you're one blessed lady! ??????? ",datasets/data/465.jpg
3758,2,RT @HTC_Kristy: #WCW to my HTC sisters ???? #thunderstruck @TexansCheer @HTC_Speaker Have a fabulous day all ?? ,datasets/data/3758.jpg
5030,2,RT @IovebaIIoons: Dad designs shoes to give his paralyzed daughter the sensation of walking.. well played dad well played ? http://t.co/0Gl…,datasets/data/5030.jpg
4220,2,RT @bdfosterart: Started the night with some light and chaotic fun- @maydaygames Walk the Plank... http://t.co/Ts6O3DV1Zy,datasets/data/4220.jpg
3422,2,RT @FansTWD3: Fiesta de la nueva serie de Robert Kirkman Outcast' en el Andaz Hotel. @wwwbigbaldhead =) ,datasets/data/3422.jpg
4634,2,"RT @SG_Help: A Vota??o esta quase se encerrando , e nos estamos perdendo VOTEM http://t.co/vC93jWXaxL http://t.co/2iQLFGX6gJ",datasets/data/4634.jpg
1611,2,"""@MattMays Coolest shitter EVER. Tell me you #crushed it! haha @PossumKingdom13 is this an #opportunityofalifetime ",datasets/data/1611.jpg
3122,2,"RT @KeniaGuima: Every ?? sings a song, incomplete, until another whispers back. Forever is our song! #ForeverWarrior #Foreverlution ",datasets/data/3122.jpg
3301,2,Are They Coming Back Later? STAR CRUISE:MAROONED Weekend Writing Warriors #8sunday excerpt ,datasets/data/3301.jpg
1557,2,RT @24k_extribeldh: E-girls 藤井姉妹 ロック画面 #Egirls #Happiness #Flower #藤井姉妹 #藤井萩花 #藤井夏恋 #私の画像加工嫌いじゃない人RT #無断使用禁止 #使用?保存RT ,datasets/data/1557.jpg
2838,2,"RT @belleamie47: ""I've been pitching it hard. Cuz the fans totally want it."" -@RealLucyLawless on #Xena Revival http… ",datasets/data/2838.jpg
4149,2,If your like me and suffer with oily blemished skin or suffer with stress spots I recommend mud masks!! (I look gd)? http://t.co/8m3WYCACAu,datasets/data/4149.jpg
1203,2,#britishshorthair #britskorthaar #tabby #blotched #webstapick #websta_me #whiskas #purrfectpet #purrfectdesign #cat… ,datasets/data/1203.jpg
4953,2,まどマギワンドロまとめ22 | アブトマト #pixiv http://t.co/mydiKvtvQ9 http://t.co/1GMwGNNBjc,datasets/data/4953.jpg
5052,2,Ginkgo Petrified Forest State Park USA https://t.co/mp3rOzYlwb http://t.co/9ecUguRvUQ,datasets/data/5052.jpg
4096,2,? http://t.co/73VDNvOcx6 http…,datasets/data/4096.jpg
4969,2,RT @cin_tw: 黒魔術ちゃん  #pixiv http://t.co/I4ceON6tY2 http://t.co/sYGKHmXFBV,datasets/data/4969.jpg
4055,2,http://t.co/kliMgTda6C #India http://t.co/TAPzNiR2PH,datasets/data/4055.jpg
1466,2,Tonight AGNEZ MO will perform in Banjarmasin #KEEPwalkingAGNEZMOTour2015 #excited @beyonce @agnezmo @BarackObama ,datasets/data/1466.jpg
2159,2,Todays premiere is sold out! Pulitzer Prize winner #Disgraced by Ayad Akhtar! ,datasets/data/2159.jpg
3068,2,RT @StimuIating: When squirrels are having a better summer than you | ,datasets/data/3068.jpg
4175,2,RT @LisaBenton42: Beautiful visitor in the kitchen this evening. #Moth @TheTiercel  Is this little beaut a Large or Blotched Emerald? http:…,datasets/data/4175.jpg
4099,2,"RT @nickistruth: Happy patriot vs The angry Black woman RT""@NBCPhiladelphia: Nicki Minaj feuds Taylor Swift: http://t.co/iBarK6jmzh http://…",datasets/data/4099.jpg
643,2,RT @BosTeenAuthFest: We're thrilled to announce award-winning author @KeklaMagoon will be among us this year! 9/26/2015 @ the @cplteenroom … ,datasets/data/643.jpg
4214,2,RT @JHOLYTRINITY: Dahyun is so caring she doesnt deserve the hate please leave my cute bunny alone http://t.co/eWcuP2br5s,datasets/data/4214.jpg
729,2,My Best Of All???? #Broken @LEVI_DA_GRATE ,datasets/data/729.jpg
3798,2,RT @bigsexybara: I like how this one turned out ? ,datasets/data/3798.jpg
1034,2,RT @KLOVERadio: #VOTD #scripture #strong ,datasets/data/1034.jpg
2782,2,"RT @winechanneltv: ""Elevated Living"" #sundayfunday @lamarcaprosecco #lovemycitymore #MSG421PLUS #sponsored #lamarcaprosecco ",datasets/data/2782.jpg
853,2,F14 WED ?1000 Can stand for FLAWED/ FEBRUARY 14TH WEDDING. #flawed #feb14th #valentinesday ,datasets/data/853.jpg
2042,2,"Reader comment: 'I like these but I wonder if they might get crushed out of shape eventually"" ",datasets/data/2042.jpg
2595,2,We defeated Baba Yagas on to the next one @royaloak #royaloak #houston #friendsforever ,datasets/data/2595.jpg
3552,2,RT @countmagic: Life would so much more interesting if scorned women came back to get their revenge as ,datasets/data/3552.jpg
1002,2,Chaotic Love - giclee print ?65 at #art #love #chaotic #abstract #blue #silver #prints #buy ,datasets/data/1002.jpg
4252,2,?? take the #confusion out of informal #child support agreements between two #people http://t.co/XBZ20jA19o http://t.co/Otfi4dIGZX,datasets/data/4252.jpg
1407,2,RT @SupDiscover: Missing Barbados #dismal weather ,datasets/data/1407.jpg
3208,2,RT @jadesbowtiexx: Girlbands get judged a lot but instead of hating on each other why can't both fandoms come together and slay ,datasets/data/3208.jpg
2574,2,"RT @AstonishingPix: Churchill sits on one of the damaged chairs from Hitler's bunker in Berlin, 1945. ",datasets/data/2574.jpg
4927,2,RT @Hamza_Africa: A man's beauty is judged by the number of camels he owns. #Somalia #Djibouti #Africa #Somali http://t.co/gXwsMmKWmP,datasets/data/4927.jpg
892,2,RT @24k_extribeldh: E-girls CW記念個人ヘッダー Happiness編 1 #Egirls #Happiness #COLORFULWORLD #私の画像加工嫌いじゃない人RT #無断使用禁止 #使用?保存RT ,datasets/data/892.jpg
1631,2,#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Dancing ??? ,datasets/data/1631.jpg
3504,2,"Still reeling from this, such an inspirational and incredible woman. Can't believe I was this lucky ?@JulietSimmsALL ",datasets/data/3504.jpg
1067,2,How I feel about my Psalms class. #thrilled #jennmemes ,datasets/data/1067.jpg
662,2,My lil #Predator scored a #Goal in the #Shootout but they dropped a close #contest to #MonValley #ThunderStruck ,datasets/data/662.jpg
2955,2,When your mirror foggy (me my self and lil sis ???????? ,datasets/data/2955.jpg
521,2,RT @Belterra: We're reeling in something amazing this February called #FishermansKeep. See you for dinner! ,datasets/data/521.jpg
4643,2,All is Divine so shine dont whine and u will find u are meant to be here there is nothing to fear love is always near http://t.co/H4C3HzBgaz,datasets/data/4643.jpg
1121,2,Atelier Cushion Festival - 13th February 2015. #cushions #vibrant #happy #colourful #loads of fun ,datasets/data/1121.jpg
5048,2,RT @_BetteDavis: Bette on set of THE PETRIFIED FOREST (1936). #BetteDavis #behindthescenes http://t.co/cztKY1M00E,datasets/data/5048.jpg
3761,2,"Thunderstruck (Thunder Mountain Brotherhood), Thompson, Vicki Lewis, Good Book ",datasets/data/3761.jpg
4538,2,?... ? ?? ??..??? http://t.co/7vfPeh2c2h,datasets/data/4538.jpg
3489,2,Country Brook Design?? Puzzled Designer Handmade Dog Collar-L ,datasets/data/3489.jpg
2892,2,RT @karlacfierro: humanity always fearful and thoughts come into mind#donotfear#theunknown#embrace positive thoughts ,datasets/data/2892.jpg
736,2,whipped my outfit up right before i went out. bless my little talent ?? ,datasets/data/736.jpg
3816,2,::Watches as the catering staff serve up some light snacks:: ,datasets/data/3816.jpg
2575,2,"RT @CarmaCoaching: #Damaged #women are the most #dangerous kind, because they already know they can #survive! ",datasets/data/2575.jpg
2596,2,And too Determined to be Defeated ,datasets/data/2596.jpg
2878,2,RT @PorSiempreAnahi: RT @Boy4ME: Anahí ha regresado a la música con su nuevo single “Rumba” #Fama ,datasets/data/2878.jpg
3929,2,"So perfect so #Worshipful ""@AliceSkary: Just a reminder that my feet are perfect. ;) ",datasets/data/3929.jpg
5084,2,"RT @jhanee97: “@_noo_remorse: All my bitches love me, can't get em off me  @cutebri123 @jhanee97 http://t.co/sbQ9KrOpYo”@mariah_blueee …",datasets/data/5084.jpg
3487,2,"RT @taylorswift13: When @UzoAduba walked out, it provoked one of the loudest screams from the crowd I've EVER heard. I just love herrrrr ht… ",datasets/data/3487.jpg
4409,2,BEAUTY : http://t.co/QP0Z7GLd2S #66781 2= DEVOTED CREATIONS DEVOTED TO COUTURE + SWEDISH BEAUTY SHEA YOU LOVE ME … http://t.co/P6EvBNs3oT,datasets/data/4409.jpg
1723,2,@reghayes @Farjhar @hayward_deb @SionHayward @erinmairhayward this is the face of defeat #mortified #bloodyenglish ,datasets/data/1723.jpg
3677,2,thanks all the my stream watchers <3 ,datasets/data/3677.jpg
2009,2,RT @Sheldon_Jokes: When you try to take a 20 minutes nap and wake up 8 hours later Confused asf ,datasets/data/2009.jpg
276,2,RT @southernpride50: SAFE 2/12/15. ADOPTED. TY. HAPPINESS ROCKIE??URGENT 2/3/15.NYC. ROCKIE. https://t.co/ujoxXJpIpd. ,datasets/data/276.jpg
2612,2,RT @CPFC: BREAKING: #CPFC are delighted to announce the signing of Yohan Cabaye on a three-year deal. #WelcomeCabaye ,datasets/data/2612.jpg
1189,2,@KaarisOfficiel1 Après #ZERO #OrNoir #OrNoirPartII maintenant #LeBruitdemon?me !!! Dispo le 30 Mars 2015 !!! ,datasets/data/1189.jpg
2569,2,Jesus cut a deal with satan : ,datasets/data/2569.jpg
2314,2,RT @sherlock0_0b: ?? ?? ????????....? ??????????? ,datasets/data/2314.jpg
1615,2,She's so cute I can't cope. ? #whipped ,datasets/data/1615.jpg
1066,2,Just started reading #catch22 Cannot wait to complete it.#thrilled! #epic novel #AdviceForYoungJournalists read now! ,datasets/data/1066.jpg
1897,2,@SoftTouchArts @AbeVsmith @qobpub more pictures of the Bleeding Heart Show #talentedyoungartists ,datasets/data/1897.jpg
1337,2,"""Time to go on a #furious #Korbel Bendah!"" The #Boston Ranter. ",datasets/data/1337.jpg
850,2,"#FLAWED “@ReadyForHillary: ""Who run the world? Girls."" #GRAMMYs ",datasets/data/850.jpg
2508,2,"加油了, 彭于晏!!! Pursuing something together with friends is really something worth cherishing forever ? Ha, 孙悟空 ? ",datasets/data/2508.jpg
1076,2,"With the 2015 class signed, we're turning our focus to the 2016 class. 2016, are you ready to be #Thunderstruck? ",datasets/data/1076.jpg
277,2,RT @6CDM: Happy #valentinesday dear @AllisonMcAtee I hope you have an #amazing day full of #love and #happiness ?? ,datasets/data/277.jpg
5006,2,"""@RuPaulsDragRace: It's coming. Gag on this, hennies: http://t.co/Egv1SEe9tA http://t.co/51EdPr3dNy"" I am overjoyed ??",datasets/data/5006.jpg
111,2,I can't even tell you guys how much I love these covers ? @Melissa_Landers #invaded #alienated #prettycovers ,datasets/data/111.jpg
1960,2,' It's about caring someone ' ,datasets/data/1960.jpg
4216,2,"RT @LiamIsMySmile: Thank you for this amazing, talented, loving and caring human being #HarryAppreciationDay http://t.co/DxTBa9jLlE",datasets/data/4216.jpg
3469,2,"RT @classicsandfood: Passionate about cars AND food? Then come to if you want a bit of this on the day, Neapolitan! … ",datasets/data/3469.jpg
3263,2,"RT @mattmillerTV: Cast, crew and one lively corpse. Last day of season one! #forever #renewforever @ioangruffudd @joeldavidmoore ",datasets/data/3263.jpg
1489,2,Back to the hotel and @ColinBland78 is on his arse AGAIN!!! So much for BCFC fans! #Feeble ,datasets/data/1489.jpg
2623,2,when you write your own quote and people use its an awesome feeling (book is an asset which never gets depreciated ) ,datasets/data/2623.jpg
4230,2,"RT @beeronthewye: ***20,257 REASONS TO BE CHEERFUL*** #Cider a favourite at #BeerontheWye this year...read more http://t.co/heP101WnNU http…",datasets/data/4230.jpg
1109,2,RT @EllaDarcy: MAJOR Restyle by me @TerencePaul #hale using Illumina ? #love #vibrant ,datasets/data/1109.jpg
270,2,RT @harbellot: #AvaGardner bebopper ! - with #Dizzy #jazz ,datasets/data/270.jpg
811,2,Can you feel it?!!? The new record is moving along nicely. #hopeclayburn #ardent #y'all loud! ,datasets/data/811.jpg
5063,2,"MP, not at all rattled... http://t.co/ZE57yvdHy6",datasets/data/5063.jpg
1423,2,Only 6 months until 5SOS performs at @ThePavilion_TX !!!! #RockOutWithYourSocksOut #Ecstatic #Pumped ????? ,datasets/data/1423.jpg
225,2,"I literally just finished eating all the chocolate in my house, and my dad comes by with this. ? D'awe. ",datasets/data/225.jpg
4432,2,Why are you feeling dismal? Take the quiz: http://t.co/UEwYjGvMM2 http://t.co/M8lU5aazXT,datasets/data/4432.jpg
2897,2,Just got these folks fed ?????? ,datasets/data/2897.jpg
946,2,#blackandwhite #photo #spika #triptoparis #in #baggage #киев ,datasets/data/946.jpg
3586,2,Sinful thoughts on #SinfulSunday over gorgeous #HotBlonde Lynna as she slips out of thos… ,datasets/data/3586.jpg
1335,2,"What if I find someone new, but still fall asleep to the thought of you. ??#love #peace #deucesbitch #depressed #st… ",datasets/data/1335.jpg
3729,2,Tak wygl?daj? maskotki reklamowe dla firmy z ofert? dla laboratoriów: odczynniki oraz testy ,datasets/data/3729.jpg
468,2,"2/14/51 Larry Milbourne-pride of Port Norris NJ-born. Overjoyed & proud as hell member of 1982 Twins, previously NYY. ",datasets/data/468.jpg
706,2,"RT @obe1cabo: @marta_0304 Wishing you a vibrant Valentines Day, dear beautiful lady ;-) ",datasets/data/706.jpg
915,2,Heathrow bound. Fly early tomorrow morning! #excited #travel #southamerica #freedom #london ,datasets/data/915.jpg
4661,2,Latest @cmlibrary find. Recipes look awesome. Ready to say buhbye meat (I'm still having a turkey sandwich for lunch) http://t.co/yWCGQVK9e1,datasets/data/4661.jpg
1827,2,"Word for Today: ardent. adjective. having, expressive of, or characterized by intense feeling; passionate, fervent. ",datasets/data/1827.jpg
1369,2,"Yes, they just happened to be papped eating this crap ice cream! Of course they did! #desperate ",datasets/data/1369.jpg
4672,2,"RT @jshakart: #figurejuly 'Frail Old Man' continues its progress. Still a long way to go. But when finished, where to exhibit it? http://t.…",datasets/data/4672.jpg
1231,2,So... Found this in the back room of my grandparents' house... ? #terrified ,datasets/data/1231.jpg
2373,2,RT @LittleMix: What an AMAZING week! Lots more #BlackMagic fun still to come! Are you ready? Mixers HQ x ,datasets/data/2373.jpg
4956,2,Arden B Womens Blue Solid Dress Sz M Medium Short Sleeve Modal Blend Above Knee http://t.co/hHbd7EnsEa http://t.co/9Dr58voDRP,datasets/data/4956.jpg
4486,2,RT @LEFLAH_KOIZUMI: Dizzy Sunfistのあやぺたが展示会に遊びに来てくれました??わざわざありがとう??今日は町田SDRでLIVEです?? #LEFLAH #レフラー #ディジー #原宿 #大阪 #酒 http://t.co/FOeR3xCO10,datasets/data/4486.jpg
4934,2,最強マンガ読み放題コミックアプリ!!! http://t.co/AsudmZm5Xf,datasets/data/4934.jpg
2626,2,Nice day chilling in the park yesterday relieved my mood for a short while. #friends #summer #outside #depression ,datasets/data/2626.jpg
3687,2,RT @CBC: No tweets here. Why did 1000s of birds vanish from this Florida refuge? cc... ,datasets/data/3687.jpg
604,2,Sent this picture message of @UberHaxorNova to my friend storm...I think it startled her XD ,datasets/data/604.jpg
2954,2,RT @julia_zba: Foggy coast by Regina ,datasets/data/2954.jpg
2428,2,RT @1daslyric: The way it brings out the blue in your eyes is the Tenerife Sea ,datasets/data/2428.jpg
3704,2,"RT @mashable: Artist paints Israel's air-raid shelters to make them ""sympathetic-looking."" ",datasets/data/3704.jpg
3896,2,"RT @jasnyder78: Honey Almond Whipped Body Butter, 4 oz, 99% Natural Lotion, Vegan Bod… https://t.co/qdaUhDRJrP #etsymntt #BodyButter http:/… ",datasets/data/3896.jpg
4031,2,"New artwork for sale! - ""Cardinal Crest Aglow - Digital Art"" - http://t.co/KyUS3yVarf @fineartamerica http://t.co/4tPVmoYHzG",datasets/data/4031.jpg
4344,2,RT @genrentuk: Don't get depressed by the death of home ownership: get organised. Renters' power is growing http://t.co/VE9dpa8sig http://t…,datasets/data/4344.jpg
3590,2,RT @wmcdonald404: @thecatreviewer. Blinky cat's sibling. Shy and skittish. Not fussed. 5/10. ,datasets/data/3590.jpg
172,2,RT @TheView: Where are our @NayaRivera fans?! RT if you're excited to watch Naya guest co-host @TheView on Tuesday! ? ,datasets/data/172.jpg
4691,2,RT @HistoricalPics: Dave Grohl and Kurt Cobain smirk while a flustered RuPaul tries to console a screaming Frances Bean. http://t.co/YGsMW5…,datasets/data/4691.jpg
1240,2,#48 #fear Focus #emagazine: Focus Emagazine Shows You How To Get Your Photographs Clear ,datasets/data/1240.jpg
891,2,Don’t get #burned. #hotseat #mobile #Tuesday ,datasets/data/891.jpg
4616,2,RT @ericjohnsalut: Salamat po! Lahat ay excited na! #OTWOLIsGettingExciting http://t.co/ZhHh7Tt1DT,datasets/data/4616.jpg
2860,2,RT @popwrecked: The Slow-Motion #Boobalicious Jogging Girl @LindseyPelas EXPOSED By @TaxiDriverMovie! ,datasets/data/2860.jpg
2901,2,RT @cute: Curiosity fed the cat ,datasets/data/2901.jpg
3692,2,"Just how did this ladybird get up here? I'm stumped! Great weekend of #cricket, despite some of the results. ",datasets/data/3692.jpg
4263,2,DJ/HOSSY http://t.…,datasets/data/4263.jpg
5095,2,  #FanArmyFaceOff #Directioners http://t…,datasets/data/5095.jpg
3099,2,RT @selenagomez: My inspiration to wake up every single morning.... My perfectly imperfect momma. She's the light of my life. ,datasets/data/3099.jpg
4187,2,RT @insiderneast: ICYMI: @SunderlandBID hails first year http://t.co/HmbuWGr3L2 http://t.co/2zc3M6jW4z,datasets/data/4187.jpg
4714,2,RT @MOVIEMEMORlES: Furious 7 http://t.co/SHB6gCzLLU,datasets/data/4714.jpg
926,2,Best girl. Had a rough week. #barren ,datasets/data/926.jpg
2867,2,RT @ThongExposed: Hot #thong #ass posted by @WhaletailTanga - #thongexposed ,datasets/data/2867.jpg
3229,2,RT @5SOS: First time I've been to breakfast with Michael... First time he's been to breakfast. ,datasets/data/3229.jpg
5014,2,#tbt to when three Aussies guys bumped into @waynewilcox and I got so overjoyed we partied EXTRA hard that night http://t.co/rnbPSRkZog,datasets/data/5014.jpg
4895,2,Just an intense game of tic tac toe?? #tinderproblems @TindrProbs http://t.co/9zAcpn5eZ2,datasets/data/4895.jpg
2987,2,"#BornToday: Michelle Rodriguez, actress, 37. Best known for the ""Fast & Furious"" franchise… ",datasets/data/2987.jpg
1024,2,"Yay gonna get stuck into this, hope it's as good as #BreakingBad #BetterCallSaul #excited ",datasets/data/1024.jpg
1637,2,#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Laptop ??? ,datasets/data/1637.jpg
2806,2,RT @OthersLikeTank: Mia! (and tank) Mia was rescued from a cruel puppy mill and adopted! She's now an energetic pup! #OthersLikeTank http:/… ,datasets/data/2806.jpg
3516,2,RT @Flyyafrican: @shescaradi sounds like a personal choice on his behalf lmfaoo no remorse ,datasets/data/3516.jpg
